지점,date,average_temperature,temperature_difference,image,x1,x2,label,tags,cluster
108,2022-09-08,23.2,12.8,//image.msscdn.net/mfile_s01/_street_images/84609/280.street_img_view1631948a367fc6.jpg?20220908104354,0.8514433699755337,-0.3984633044733308,1,"['멜란지마스터', '후드집업', '그레이', '아우터', '회색']",4
108,2022-09-13,24.3,4.599999999999998,//image.msscdn.net/mfile_s01/_street_images/84681/280.street_img_view1631fed13afc5f.jpg?,-0.3657196794747708,-0.1602376215675682,3,"['여성', '원피스', '아이보리', '상의', '베이지색']",1
108,2022-09-13,24.3,4.599999999999998,//image.msscdn.net/mfile_s01/_street_images/84678/280.street_img_view1631ff19186e2f.jpg?,-0.617054752625076,-0.3198331089241837,3,"['여성', '화이트', '셔츠', '크롭', '상의', '흰색']",1
108,2022-09-14,24.6,5.199999999999999,//image.msscdn.net/mfile_s01/_street_images/84716/280.street_img_view163228ba7621fd.jpg?,-0.1572715889930776,-0.1172685897947037,4,"['여성', '카디건', '그레이', '상의', '회색']",1
108,2022-09-15,25.2,6.300000000000001,//image.msscdn.net/mfile_s01/_street_images/84758/280.street_img_view16327a8562a6cb.jpg?,-0.3159153543641182,-0.1499140221165621,4,"['여성', '체크', '뷔스티에', '상의', '흰색']",2
108,2022-09-17,25.6,6.099999999999998,//image.msscdn.net/mfile_s01/_street_images/84775/280.street_img_view16327a44ae9b9b.jpg?,-0.2260594879958244,0.0514590167767699,4,"['여성', '체크', '슬리브리스탑', '상의', '체크']",2
108,2022-09-20,19.9,8.5,//image.msscdn.net/mfile_s01/_street_images/84845/280.street_img_view1632944ea1dd5c.jpg?,-0.2114472046505332,-0.3047580129472634,3,"['여성', '그레이', '원피스', '롱슬리브', '상의', '회색']",8
108,2022-09-20,19.9,8.5,//image.msscdn.net/mfile_s01/_street_images/84849/280.street_img_view1632944167a810.jpg?,-0.4841748379619026,-0.2618745161585661,3,"['여성', '카디건', '블루', '상의', '파랑색']",8
108,2022-09-20,19.9,8.5,//image.msscdn.net/mfile_s01/_street_images/84849/280.street_img_view26329441ab843f.jpg?,-0.4984406648229923,-0.325769218496164,3,"['여성', '화이트', '롱원피스', '상의', '흰색']",8
108,2022-09-21,19.4,12.6,//image.msscdn.net/mfile_s01/_street_images/84892/280.street_img_view1632be622a966a.jpg?20220922142851,0.1678389081593096,-0.3346078673360386,0,"['캘빈클라인진', '스웨트셔츠', '그레이', '상의', '회색']",4
108,2022-09-26,20.0,10.599999999999998,//image.msscdn.net/mfile_s01/_street_images/84972/280.street_img_view1633246a25f50b.jpg?,-0.2213383365223808,-0.1267398841502894,4,"['여성', '베이지', '카디건', '상의', '흰색', '베이지색']",8
108,2022-09-26,20.0,10.599999999999998,//image.msscdn.net/mfile_s01/_street_images/84961/280.street_img_view16331d1bfc2dea.jpg?,0.4005957365993136,-0.1787515319921772,0,"['여성', '코트', '아이보리', '아우터', '흰색']",8
108,2022-09-27,20.9,14.0,//image.msscdn.net/mfile_s01/_street_images/85044/280.street_img_view16333ce4e832fb.jpg?20220928120012,-0.4539268098778247,-0.4606909793446707,3,"['여성', '화이트', '롱슬리브', '상의', '흰색']",4
108,2022-09-28,20.4,10.0,//image.msscdn.net/mfile_s01/_street_images/85065/280.street_img_view16333c146530a7.jpg?20220928112121,-0.6439657523122989,-0.2367061513177379,3,"['여성', '원피스', '화이트', '상의', '흰색']",8
108,2022-09-29,20.4,10.1,//image.msscdn.net/mfile_s01/_street_images/85114/280.street_img_view163363fcadab74.jpg?20220930102043,0.1991709854152986,-0.7268439337312569,0,"['챔피온', '후드집업', '크림', '상의', '베이지색']",8
108,2022-09-29,20.4,10.1,//image.msscdn.net/mfile_s01/_street_images/85107/280.street_img_view163352bdcabd89.jpg?20220929151500,-0.5526568659950635,-0.4319893233291153,3,"['여성', '화이트', '크롭', '롱슬리브', '상의', '흰색']",8
108,2022-10-04,17.9,8.8,//image.msscdn.net/mfile_s01/_street_images/85182/280.street_img_view1633db8b222543.jpg?,0.2647860478860719,0.0275340067145164,0,"['블랙', '크롭재킷', '여성', '아우터', '검정색']",8
108,2022-10-04,17.9,8.8,//image.msscdn.net/mfile_s01/_street_images/85194/280.street_img_view1633b959da6c54.jpg?,-0.5552585318200731,-0.2449238981113826,3,"['여성', '화이트', '카디건', '상의', '흰색']",8
108,2022-10-05,16.6,7.500000000000002,//image.msscdn.net/mfile_s01/_street_images/85253/280.street_img_view1633d179313c32.jpg?,-0.3636065547245475,-0.3728178477866097,3,"['블루', '스웨트셔츠', '여성', '상의', '파랑색']",7
108,2022-10-05,16.6,7.500000000000002,//image.msscdn.net/mfile_s01/_street_images/85250/280.street_img_view1633d182bab349.jpg?,-0.0229622550690089,-0.252888084322681,0,"['여성', '그레이', '롱슬리브', '오버핏', '상의', '회색']",7
108,2022-10-05,16.6,7.500000000000002,//image.msscdn.net/mfile_s01/_street_images/85261/280.street_img_view1633d14d92a4a8.jpg?,-0.5030509138394325,-0.2339938224603976,3,"['여성', '원피스', '핑크', '상의', '분홍색']",7
108,2022-10-06,15.8,6.400000000000002,//image.msscdn.net/mfile_s01/_street_images/85306/280.street_img_view16344f3c3672b6.jpg?,-0.3082842122908467,-0.2440581542388274,3,"['여성', '그레이', '오프숄더', '상의', '회색']",7
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85366/280.street_img_view163464e8929b8e.jpg?20221012173818,0.8123562724458502,-0.3417528160840708,1,"['여성', '브라운', '재킷', '아우터', '갈색']",0
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85365/280.street_img_view163464e996f5bf.jpg?20221012173827,-0.0001187351456268,-0.2187948340881853,0,"['여성', '핑크', '카디건', '아우터', '분홍색']",0
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85365/280.street_img_view263464e9e89a8e.jpg?20221012173827,-0.5030509167838229,-0.233993820090175,3,"['여성', '핑크', '원피스', '상의', '분홍색']",0
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85363/280.street_img_view163464ec6ba3eb.jpg?20221012173847,-0.3289193004627334,-0.3335825373011176,3,"['여성', '화이트', '긴소매셔츠', '상의', '흰색']",0
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85361/280.street_img_view16346507459f12.jpg?20221012173906,-0.0454816790618139,0.0223214576750833,4,"['여성', '블랙', '카디건', '크롭', '아우터', '검정색']",0
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85360/280.street_img_view1634650865bf1e.jpg?20221012173914,0.6051400120741467,0.0363977046660779,0,"['여성', '블랙', '재킷', '아우터', '검정색']",0
108,2022-10-11,11.1,8.999999999999998,//image.msscdn.net/mfile_s01/_street_images/85382/280.street_img_view163464a940fd54.jpg?20221012173411,-0.0150092924186158,-0.3832782082236508,0,"['브라운', '원피스', '상의', '갈색']",0
